Cycles to Failure,Stress Amplitude,ingot shape,Frequency,stress concentration factor of specimens,fatigue environment,atomic-level structure,critical cross-section size of specimens (mm),type of the material,surface treatment,R-value,Young's modulus  (GPa),grain size (μm),ultimate tensile strength  (MPa),elongation  (%),load control,fatigue temperature  (°C),glass transition temperature (°C),yield strength  (MPa),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress,Ca,Zn,Mg,Zr,Cu,Al,Ni,Ti,Be,Nb,Ag,Co,Fe,B1,Si,B2,Sr,Pd,Er,Cr,Mn,C0
3615186.93737108,260.922215855605,,20.0,1.0,air,FCC,,multi-principal elements alloy,polish,0.1,,10.82,923.3,30.8,force,25.0,,774.8,6.55813075910487,Dataset ID 112,579.8271463457888,57.98271463457888,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
47638.8503949592,216.020552486188,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,4.677961272685853,Dataset ID 113,480.04567219152887,48.00456721915289,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
105648.199587764,202.677246068848,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.023862100387275,Dataset ID 113,450.39388015299556,45.03938801529956,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
142040.197955811,157.482175945601,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.1524112688890575,Dataset ID 113,349.9603909902244,34.99603909902245,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
234294.950100579,135.037841053974,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.369762928088693,Dataset ID 113,300.0840912310533,30.008409123105334,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
298576.108627263,90.0734891627709,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.475055053534817,Dataset ID 113,200.163309250602,20.016330925060203,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
369270.420731782,90.0734891627709,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.567344521224086,Dataset ID 113,200.163309250602,20.016330925060203,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
438030.285257032,112.686527836804,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.6415041385071,Dataset ID 113,250.41450630400888,25.041450630400888,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
741052.34779072,90.1355036124097,rectangular,20.0,1.0,air,FCC,8.0,multi-principal elements alloy,polish,0.1,169.0,,601.0,30.0,force,25.0,,535.0,5.869848887538917,Dataset ID 113,200.30111913868822,20.030111913868822,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
69138.0880960547,420.180200993416,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,4.839717365648766,Dataset ID 119,420.180200993416,-420.180200993416,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
121646.615049991,400.182052785924,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.085100028716378,Dataset ID 119,400.182052785924,-400.182052785924,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
121656.651024868,360.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.085135856994251,Dataset ID 119,360.0,-360.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
133249.348679402,420.182054616385,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.1246650948796,Dataset ID 119,420.182054616385,-420.182054616385,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
283802.890925404,380.182280823502,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.453016815034619,Dataset ID 119,380.182280823502,-380.182280823502,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
364072.402246497,360.119337706967,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.561187759388989,Dataset ID 119,360.119337706967,-360.119337706967,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
581027.351983815,340.119551681196,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.7641965773749035,Dataset ID 119,340.119551681196,-340.119551681196,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
745424.32517449,300.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.872403560830861,Dataset ID 119,300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
905342.617958956,320.117885544987,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,5.956812964763247,Dataset ID 119,320.117885544987,-320.117885544987,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
1384981.95418789,300.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,6.141444114737884,Dataset ID 119,300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
2458397.99452357,280.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,755.0,51.0,force,25.0,,,6.390652192965983,Dataset ID 119,280.0,-280.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
4458.07508535761,420.234909090909,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,3.6491473788328395,Dataset ID 120,420.234909090909,-420.234909090909,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
8973.40910114771,399.971636363636,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,3.9529574678536106,Dataset ID 120,399.971636363636,-399.971636363636,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
17301.8673183717,380.066909090909,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,4.238092977250248,Dataset ID 120,380.066909090909,-380.066909090909,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
86830.9554075964,360.363636363636,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,4.938674579624134,Dataset ID 120,360.363636363636,-360.363636363636,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
204448.336198034,340.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,5.3105835806132555,Dataset ID 120,340.0,-340.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
3637733.3409571,320.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,6.560830860534125,Dataset ID 120,320.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
4694747.77820248,300.0,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,6.671612265084076,Dataset ID 120,300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
11889760.2097446,279.769454545455,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,7.075173095944607,Dataset ID 120,279.769454545455,-279.769454545455,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
13845025.7732956,279.858181818182,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,260.0,640.0,72.0,force,25.0,,365.0,7.141293768545995,Dataset ID 120,279.858181818182,-279.858181818182,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
85989.1949313409,419.76600435707,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,4.934443882912071,Dataset ID 121,419.76600435707,-419.76600435707,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
149079.925739714,399.999037072701,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,5.17341916774936,Dataset ID 121,399.999037072701,-399.999037072701,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
252754.434093341,379.820692470393,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,5.402698783196288,Dataset ID 121,379.820692470393,-379.820692470393,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
505987.668643861,339.94167875879,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,5.70413993283746,Dataset ID 121,339.94167875879,-339.94167875879,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
1113498.4916291,319.841615809358,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,6.04668963306507,Dataset ID 121,319.841615809358,-319.841615809358,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
1124317.32621896,299.902903225806,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,6.050888903382439,Dataset ID 121,299.902903225806,-299.902903225806,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
1872182.40451172,279.838709677419,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,725.0,54.0,force,25.0,,,6.2723481592598676,Dataset ID 121,279.838709677419,-279.838709677419,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
273252.507007011,380.025041405578,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,700.0,65.0,force,25.0,,500.0,5.436564155157208,Dataset ID 122,380.025041405578,-380.025041405578,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
637318.798414302,340.330084739654,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,700.0,65.0,force,25.0,,500.0,5.804356728659052,Dataset ID 122,340.330084739654,-340.330084739654,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
2317289.13413205,280.274680471318,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,700.0,65.0,force,25.0,,500.0,6.364980225211619,Dataset ID 122,280.274680471318,-280.274680471318,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
271376.103700654,380.082002891663,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,700.0,75.0,force,25.0,,500.0,5.433571602764196,Dataset ID 123,380.082002891663,-380.082002891663,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
632435.764704218,339.933007715605,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,700.0,75.0,force,25.0,,500.0,5.80101642162465,Dataset ID 123,339.933007715605,-339.933007715605,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
2099816.94929335,280.15102879624,rectangular,15.0,1.0,air,FCC,6.0,multi-principal elements alloy,machine,-1,,,700.0,75.0,force,25.0,,500.0,6.32218143693544,Dataset ID 123,280.15102879624,-280.15102879624,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
395.626221154885,331.384615384615,,,1.0,air,FCC,2.0,multi-principal elements alloy,machine,-1,,6.0,,,strain,550.0,,,2.597285067873303,Dataset ID 124,331.384615384615,-331.384615384615,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
743.14089376398,328.307692307692,,,1.0,air,FCC,2.0,multi-principal elements alloy,machine,-1,,6.0,,,strain,550.0,,,2.87107116044072,Dataset ID 124,328.307692307692,-328.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
3212.08722632402,292.931468531469,,,1.0,air,FCC,2.0,multi-principal elements alloy,machine,-1,,6.0,,,strain,550.0,,,3.506787330316743,Dataset ID 124,292.931468531469,-292.931468531469,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
5106.50827509384,274.153846153846,,,1.0,air,FCC,2.0,multi-principal elements alloy,machine,-1,,6.0,,,strain,550.0,,,3.708124040018266,Dataset ID 124,274.153846153846,-274.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
39770.1809164136,265.538461538462,,,1.0,air,FCC,2.0,multi-principal elements alloy,machine,-1,,6.0,,,strain,550.0,,,4.59955756661639,Dataset ID 124,265.538461538462,-265.538461538462,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
58780.1607227491,231.692307692308,,,1.0,air,FCC,2.0,multi-principal elements alloy,machine,-1,,6.0,,,strain,550.0,,,4.769230769230769,Dataset ID 124,231.692307692308,-231.692307692308,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
665.662075458685,495.001230110609,,,1.0,air,FCC + BCC,2.0,multi-principal elements alloy,machine,-1,,7.5,,,strain,25.0,,,2.8232538147431763,Dataset ID 125,495.001230110609,-495.001230110609,0.0,0.0,0.0,0.0,0.0,9.1,18.2,0.0,0.0,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0
1329.54453308062,502.234212139105,,,1.0,air,FCC + BCC,2.0,multi-principal elements alloy,machine,-1,,7.5,,,strain,25.0,,,3.1237028886004685,Dataset ID 125,502.234212139105,-502.234212139105,0.0,0.0,0.0,0.0,0.0,9.1,18.2,0.0,0.0,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0
8152.2100570932,434.854808525153,,,1.0,air,FCC + BCC,2.0,multi-principal elements alloy,machine,-1,,7.5,,,strain,25.0,,,3.911275361560335,Dataset ID 125,434.854808525153,-434.854808525153,0.0,0.0,0.0,0.0,0.0,9.1,18.2,0.0,0.0,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0
8969.20138952708,436.804999131668,,,1.0,air,FCC + BCC,2.0,multi-principal elements alloy,machine,-1,,7.5,,,strain,25.0,,,3.952753775534399,Dataset ID 125,436.804999131668,-436.804999131668,0.0,0.0,0.0,0.0,0.0,9.1,18.2,0.0,0.0,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0
33515.1742640285,376.929962380518,,,1.0,air,FCC + BCC,2.0,multi-principal elements alloy,machine,-1,,7.5,,,strain,25.0,,,4.525241481874135,Dataset ID 125,376.929962380518,-376.929962380518,0.0,0.0,0.0,0.0,0.0,9.1,18.2,0.0,0.0,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0
70815.6975575748,350.724310456917,,,1.0,air,FCC + BCC,2.0,multi-principal elements alloy,machine,-1,,7.5,,,strain,25.0,,,4.850129537449423,Dataset ID 125,350.724310456917,-350.724310456917,0.0,0.0,0.0,0.0,0.0,9.1,18.2,0.0,0.0,0.0,0.0,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0
94248.9514701272,207.168244421149,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,4.97427652733119,Dataset ID 126,460.3738764914422,46.03738764914422,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
144343.644645447,189.164136478081,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.15939766694085,Dataset ID 126,420.3647477290689,42.03647477290689,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
179032.529505028,180.154747963324,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.252931947745312,Dataset ID 126,400.3438843629422,40.03438843629422,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
228064.209358153,171.166665014424,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.358057135790253,Dataset ID 126,380.37036669872003,38.037036669872,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
349394.311266145,162.082841791163,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.543315829651392,Dataset ID 126,360.18409286925106,36.018409286925106,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
446187.793405537,153.093815986438,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.64951768488746,Dataset ID 126,340.2084799698622,34.02084799698622,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
600761.396012616,143.789693874888,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.778702017808777,Dataset ID 126,319.53265305530664,31.953265305530664,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
992623.934643794,137.298948237985,rectangular,20.0,1.0,air,FCC,2.0,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25.0,,293.1,5.99678474291289,Dataset ID 126,305.1087738621889,30.510877386218894,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
30476.6997067801,280.115328429408,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,4.4839679358717435,Dataset ID 127,622.4785076209067,62.24785076209068,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
67404.6157593571,248.570637000129,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,4.8286896373391945,Dataset ID 127,552.37919333362,55.23791933336201,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
149085.718971082,217.749250341371,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.1734360440626475,Dataset ID 127,483.88722298082445,48.38872229808245,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
193670.028725055,186.562205000075,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.2870624169687686,Dataset ID 127,414.58267777794447,41.45826777779445,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
305839.085188694,124.454061251664,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.485492985971944,Dataset ID 127,276.56458055925333,27.656458055925334,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
821964.141644302,93.181318088109,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.9148528717666995,Dataset ID 127,207.06959575135332,20.706959575135333,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
9013614.24390669,70.2825538992534,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,658.3,51.4,force,25.0,,551.0,6.954898967610312,Dataset ID 127,156.183453109452,15.6183453109452,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
10613.5688002991,242.174573604964,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,637.5,64.8,force,25.0,,456.3,4.025861439478148,Dataset ID 128,538.1657191221421,53.816571912214215,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
