Cycles to Failure,Stress Amplitude,ingot shape,Frequency,stress concentration factor of specimens,fatigue environment,atomic-level structure,critical cross-section size of specimens (mm),type of the material,surface treatment,R-value,Young's modulus  (GPa),grain size (μm),ultimate tensile strength  (MPa),elongation  (%),load control,fatigue temperature  (°C),glass transition temperature (°C),yield strength  (MPa),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress,Ca,Zn,Mg,Zr,Cu,Al,Ni,Ti,Be,Nb,Ag,Co,Fe,B1,Si,B2,Sr,Pd,Er,Cr,Mn,C0
2028.11953086952,300.018386178601,circular,1.3,1,air,amorphous,1.2,metallic glass,,0.5,90,0,,,force,25,,,3.30709354734141,Dataset ID 3,1200.0735447144,600.036772357202,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537.33970221505,249.817385866166,circular,1.3,1,air,amorphous,1.2,metallic glass,,0.5,90,0,,,force,25,,,3.74330116723093,Dataset ID 3,999.269543464664,499.634771732332,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15935.851911529,200.270927101459,circular,1.3,1,air,amorphous,1.2,metallic glass,,0.5,90,0,,,force,25,,,4.20237528529244,Dataset ID 3,801.083708405836,400.541854202918,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299.96180058328,499.981964534286,circular,1.3,1,air,amorphous,1.2,metallic glass,,0.5,90,0,,,force,25,,,3.51850891263791,Dataset ID 4,1999.92785813714,999.963929068572,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104.13062551056,449.688729145921,circular,1.3,1,air,amorphous,1.2,metallic glass,,0.5,90,0,,,force,25,,,3.78562381874293,Dataset ID 4,1798.75491658368,899.377458291842,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203.68010454874,424.95009723543,circular,1.3,1,air,amorphous,1.2,metallic glass,,0.5,90,0,,,force,25,,,3.91400871708663,Dataset ID 4,1699.80038894172,849.90019447086,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16923.8074085624,327.185500628806,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine,0.1,,0,1523,,force,25,,,4.22849807445443,Dataset ID 10,727.078890286236,72.7078890286236,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
27738.7191029021,285.321216068884,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine,0.1,,0,1523,,force,25,,,4.44308640268589,Dataset ID 10,634.047146819742,63.4047146819742,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
54704.6062595771,245.141294708596,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine,0.1,,0,1523,,force,25,,,4.73802389651427,Dataset ID 10,544.758432685769,54.4758432685769,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
136283.156627745,204.524613671956,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine,0.1,,0,1523,,force,25,,,5.1344421842599,Dataset ID 10,454.499141493236,45.4499141493236,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
242244.307045396,183.88435548825,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine,0.1,,0,1523,,force,25,,,5.38425357953984,Dataset ID 10,408.631901085,40.8631901085,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
20448.1812250202,327.701671155403,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine; shot peen,0.1,,0,1528,,force,25,,,4.31065468549422,Dataset ID 11,728.225935900896,72.8225935900896,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
23014.5542275199,263.71358934582,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine; shot peen,0.1,,0,1528,,force,25,,,4.3620025673941,Dataset ID 11,586.030198546267,58.6030198546267,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
37251.729457486,204.524613671956,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine; shot peen,0.1,,0,1528,,force,25,,,4.57114644020934,Dataset ID 11,454.499141493236,45.4499141493236,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
55178.1025658722,183.106982330265,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine; shot peen,0.1,,0,1528,,force,25,,,4.74176676212106,Dataset ID 11,406.904405178367,40.6904405178367,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
91785.2268493279,142.136233907613,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine; shot peen,0.1,,0,1528,,force,25,,,4.96277278562259,Dataset ID 11,315.858297572473,31.5858297572473,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
480444.396187927,129.338617545696,rectangular,10,1,air,amorphous + 50 vol.% Zr71Ti16.3Nb10Cu1.8Ni0.9,3.5,metallic glass,machine; shot peen,0.1,,0,1528,,force,25,,,5.6816431322208,Dataset ID 11,287.419150101547,28.7419150101547,0,0,0,56.2,6.9,0,5.6,13.8,12.5,5,0,0,0,0,0,0,0,0,0,0,0,0
1633.47288415058,618.296676441838,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,3.21311192952984,Dataset ID 32,1373.9926143152,137.39926143152,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367.93098996765,523.78727114211,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,3.5273631840796,Dataset ID 32,1163.97171364913,116.397171364913,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7146.71895120241,410.3266057156,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,3.85410670355885,Dataset ID 32,911.836901590222,91.1836901590222,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17945.6078255899,333.213795470144,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,4.25395817266252,Dataset ID 32,740.475101044765,74.0475101044765,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36093.4099434789,282.177419354839,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,4.55742791419248,Dataset ID 32,627.060931899642,62.7060931899642,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82194.4595176996,253.94245858762,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,4.91484254403657,Dataset ID 32,564.316574639156,56.4316574639156,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94777.94815992,258.358601641276,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,4.97670730245929,Dataset ID 32,574.130225869502,57.4130225869502,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342052.816269948,253.752492668622,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1821,,force,25,,,5.53409317051108,Dataset ID 32,563.894428152493,56.3894428152493,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132.52762884585,482.841310998078,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.05404880574794,Dataset ID 37,1072.98069110684,107.298069110684,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2091.98479325718,425.733546298199,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.32055852329825,Dataset ID 37,946.074547329331,94.6074547329331,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2371.94523040561,341.418525570996,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.37510465669592,Dataset ID 37,758.707834602213,75.8707834602213,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
3287.89500341699,311.791208414849,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.51691794020478,Dataset ID 37,692.869352032998,69.2869352032998,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
71972.7721639957,250.887921548969,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,4.85716823066221,Dataset ID 37,557.528714553264,55.7528714553264,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
441354.587220053,226.841917306439,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,5.64478764478765,Dataset ID 37,504.093149569864,50.4093149569864,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
779727.62005459,212.813337842053,rectangular,10,1.55,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,5.89194291837464,Dataset ID 37,472.918528537896,47.2918528537896,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
3073.28832252973,634.730994152047,,10,1,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.48760330578512,Dataset ID 39,1410.51332033788,141.051332033788,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
4231.03171753621,577.187134502924,,10,1,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.62644628099174,Dataset ID 39,1282.63807667316,128.263807667316,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
5079.27222096003,490.87487696138,,10,1,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.70580148923983,Dataset ID 39,1090.83305991418,109.083305991418,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
6604.8946882343,441.04821802935,,10,1,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,3.81986589739591,Dataset ID 39,980.107151176333,98.0107151176333,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
19989.8751195281,312.629262926293,,10,1,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,4.3008100810081,Dataset ID 39,694.731695391762,69.4731695391762,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
63340.8780234292,347.013130310052,,10,1,air,amorphous,2.98,metallic glass,machine; polish,0.1,,0,1850,,force,25,,,4.8016840792141,Dataset ID 39,771.140289577893,77.1140289577893,0,0,0,41.2,12.5,0,10,13.8,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.54015449872,494.628794207742,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,3.30244785517513,Dataset ID 40,1099.17509823943,109.917509823943,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
3647.69883715788,448.075199933007,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,3.56201897473323,Dataset ID 40,995.722666517793,99.5722666517793,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
6577.74759882106,352.858094603598,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,3.81807720472853,Dataset ID 40,784.129099119107,78.4129099119107,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
13977.2927616583,293.927039821777,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,4.1454230617867,Dataset ID 40,653.171199603949,65.3171199603949,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
20141.452179005,234.985425947313,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,4.30409077955388,Dataset ID 40,522.189835438473,52.2189835438473,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
113377.409105686,176.496584973885,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,5.05452652829474,Dataset ID 40,392.2146332753,39.22146332753,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
230135.422790802,147.702978376173,,10,1,air,amorphous + beta-phase dendrite,2.98,metallic glass,machine; polish,0.1,,0,1500,,force,25,,,5.36198347107438,Dataset ID 40,328.22884083594,32.822884083594,0,0,0,47,11,0,9.6,12.9,16.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0
1808.98162149701,1697.54668619553,circular,10,1,air,amorphous,0.9,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.25743415463042,Dataset ID 47,3772.3259693234,377.23259693234,0,0,0,0,0,0,0,0,0,4,0,43.2,28.8,9.2,4.8,0,0,0,0,0,0,0
2182.80315032586,1417.30745758574,circular,10,1,air,amorphous,0.9,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.33901457190612,Dataset ID 47,3149.57212796831,314.957212796831,0,0,0,0,0,0,0,0,0,4,0,43.2,28.8,9.2,4.8,0,0,0,0,0,0,0
2892.95978069937,1526.66910777493,circular,10,1,air,amorphous,0.9,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.46134239592184,Dataset ID 47,3392.59801727762,339.259801727762,0,0,0,0,0,0,0,0,0,4,0,43.2,28.8,9.2,4.8,0,0,0,0,0,0,0
3716.44271197418,1307.93299157818,circular,10,1,air,amorphous,0.9,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.57012744265081,Dataset ID 47,2906.51775906262,290.651775906262,0,0,0,0,0,0,0,0,0,4,0,43.2,28.8,9.2,4.8,0,0,0,0,0,0,0
6327.65717925387,1244.69018139585,circular,10,1,air,amorphous,0.9,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.80124294185634,Dataset ID 47,2765.97818087967,276.597818087967,0,0,0,0,0,0,0,0,0,4,0,43.2,28.8,9.2,4.8,0,0,0,0,0,0,0
16828.886245169,225.502167822839,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.22605537482414,Dataset ID 49,501.115928495198,50.1115928495198,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17716.1965233435,214.171042600897,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.24837048920869,Dataset ID 49,475.935650224216,47.5935650224216,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20164.3501214989,214.112942307692,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.30458422965655,Dataset ID 49,475.806538461538,47.5806538461538,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29223.710655969,213.753135557432,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.46573535927442,Dataset ID 49,475.006967905404,47.5006967905404,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45363.5532821249,202.779596308798,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.65670706507313,Dataset ID 49,450.621325130662,45.0621325130662,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110424.009610065,202.402113970588,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,5.04306351277252,Dataset ID 49,449.782475490196,44.9782475490196,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167387.211990633,191.597612359551,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,5.22372227579557,Dataset ID 49,425.772471910113,42.5772471910113,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
492472.371375193,191.598390507519,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,5.6923818707811,Dataset ID 49,425.77420112782,42.577420112782,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
984557.760799481,180.420626849112,circular,10,1,air,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,5.99324119986534,Dataset ID 49,400.93472633136,40.093472633136,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9545.08080336764,180.209555209699,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,3.9797796092418,Dataset ID 50,400.465678243776,40.0465678243776,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16262.4552231399,157.846694711538,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.21118611378978,Dataset ID 50,350.770432692307,35.0770432692307,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18272.4130719674,169.03125,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.26179590447558,Dataset ID 50,375.625,37.5625,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22603.3511980559,157.642481435644,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.35417283290528,Dataset ID 50,350.316625412542,35.0316625412542,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32947.3529787958,146.372084497207,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.51782052870603,Dataset ID 50,325.271298882682,32.5271298882682,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40175.2431347138,134.872523265946,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.60395851373022,Dataset ID 50,299.716718368769,29.9716718368769,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46468.7387093107,134.787159732976,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.66716088467985,Dataset ID 50,299.527021628836,29.9527021628836,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59112.0025965371,123.838787828947,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.77167567262741,Dataset ID 50,275.197306286549,27.5197306286549,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79331.5072676932,123.844193357696,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,4.89944570579032,Dataset ID 50,275.209318572658,27.5209318572658,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123472.817065761,112.503551833832,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,5.09157135680423,Dataset ID 50,250.007892964071,25.0007892964071,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237321.265241996,101.362369590417,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,5.37533665504614,Dataset ID 50,225.249710200927,22.5249710200927,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1633567.27536007,89.8044890300231,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,6.21313702477167,Dataset ID 50,199.565531177829,19.9565531177829,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9481047.36687911,78.9544471153846,circular,10,1,phosphate buffered saline,amorphous,3,metallic glass,cut; polish,0.1,,0,,,force,25,,,6.97685631629701,Dataset ID 50,175.454326923077,17.5454326923077,3,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3356.31294862709,524.821253993452,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.52586244843954,Dataset ID 70,1166.26945331878,116.626945331878,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024.14617735654,411.459937002644,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.84659354096165,Dataset ID 70,914.355415561431,91.4355415561431,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17896.23423913,335.008607055673,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,4.25276165549268,Dataset ID 70,744.463571234829,74.4463571234829,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35941.3478895441,283.663547745415,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,4.55559436019684,Dataset ID 70,630.363439434256,63.0363439434256,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82012.514958808,254.524302257477,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,4.91388012997922,Dataset ID 70,565.609560572171,56.5609560572171,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96648.3053914218,259.702520067295,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,4.98519424361438,Dataset ID 70,577.116711260656,57.7116711260656,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342491.207065258,254.5056081727,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,5.53464942612901,Dataset ID 70,565.568018161556,56.5568018161556,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091.50551482862,502.051200011712,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.61188314088619,Dataset ID 74,1115.66933335936,111.566933335936,0,0,0,50,37,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5704.68329746779,418.185140545518,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,3.75623153902943,Dataset ID 74,929.300312323373,92.9300312323373,0,0,0,50,37,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15217.2244046138,376.430609351901,circular,10,1.55,vacuum,amorphous,2.98,metallic glass,machine; polish,0.1,,0,,,force,25,,,4.18233544509636,Dataset ID 74,836.512465226447,83.6512465226447,0,0,0,50,37,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
23426.7268536374,444.282753391187,,20,1.11,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,4.36971161387632,Dataset ID 80,444.282753391187,-444.282753391187,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33745.4624886587,334.876232201533,,20,1.11,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,4.52821538461538,Dataset ID 80,334.876232201533,-334.876232201533,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482566.494131089,222.01230095206,,20,1.11,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,5.68355716440422,Dataset ID 80,222.01230095206,-222.01230095206,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9987838.08311236,166.674867301373,,20,1.11,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,6.99947149321267,Dataset ID 80,166.674867301373,-166.674867301373,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227528.766479095,90.1512092239863,,20,1.03,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,5.35703631234851,Dataset ID 82,90.1512092239863,-90.1512092239863,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766105.000006492,77.8836866889996,,20,1.03,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,5.88428829678445,Dataset ID 82,77.8836866889996,-77.8836866889996,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779185.508593394,66.724142741553,,20,1.03,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,5.89164086687307,Dataset ID 82,66.724142741553,-66.724142741553,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943927.710066288,59.9588735578729,,20,1.03,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,5.97493873548296,Dataset ID 82,59.9588735578729,-59.9588735578729,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575627.01214337,50.0190741910951,,20,1.03,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,6.19745341763358,Dataset ID 82,50.0190741910951,-50.0190741910951,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237923.31699861,39.9564744287269,,20,1.03,air,amorphous,2.5,metallic glass,EDM; polish,-1,87,0,1560,,force,25,,,6.34984520123839,Dataset ID 82,39.9564744287269,-39.9564744287269,0,0,0,55,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167861.043303552,449.973656480506,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.22494991804771,Dataset ID 86,999.941458845569,99.9941458845569,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
